State,Year,Month,Crime Description,Crime Count
Assam,2020,4,ARSON,32400
Assam,2020,4,ASSAULT,6200
Assam,2020,4,BURGLARY,24100
Assam,2020,4,COUNTER_FEITING,27500
Assam,2020,4,CYBER_CRIME,40300
Assam,2020,4,DOMESTIC_VIOLENCE,33300
Assam,2020,4,DRUG_OFFENCE,21600
Assam,2020,4,FIREARM_OFFENCE,11600
Assam,2020,4,FRAUD,21300
Assam,2020,4,HOMICIDE,15900
Assam,2020,4,IDENTITY_THEFT,25600
Assam,2020,4,ILLEGAL_POSSESION,3400
Assam,2020,4,KIDNAPPING,31600
Assam,2020,4,PUBLIC_INTOXICATION,25500
Assam,2020,4,ROBBERY,2700
Assam,2020,4,SEXUAL_ASSUALT,39400
Assam,2020,4,SHOP_LIFTING,31800
Assam,2020,4,TRAFFIC_VIOLATION,12800
Assam,2020,4,VANDALISM,18300
Assam,2020,4,VEHICLE_STOLEN,11200
Bihar,2020,4,ARSON,7700
Bihar,2020,4,ASSAULT,29600
Bihar,2020,4,BURGLARY,9600
Bihar,2020,4,COUNTER_FEITING,24100
Bihar,2020,4,CYBER_CRIME,4800
Bihar,2020,4,DOMESTIC_VIOLENCE,9700
Bihar,2020,4,DRUG_OFFENCE,8100
Bihar,2020,4,EXTORTION,14700
Bihar,2020,4,FRAUD,41200
Bihar,2020,4,HOMICIDE,37300
Bihar,2020,4,IDENTITY_THEFT,20600
Bihar,2020,4,ILLEGAL_POSSESION,31800
Bihar,2020,4,KIDNAPPING,49200
Bihar,2020,4,PUBLIC_INTOXICATION,24900
Bihar,2020,4,ROBBERY,49900
Bihar,2020,4,SEXUAL_ASSUALT,7600
Bihar,2020,4,SHOP_LIFTING,43800
Bihar,2020,4,TRAFFIC_VIOLATION,34700
Bihar,2020,4,VANDALISM,12800
Bihar,2020,4,VEHICLE_STOLEN,37800
Chhattisgarh,2020,4,ARSON,3800
Chhattisgarh,2020,4,ASSAULT,18900
Chhattisgarh,2020,4,BURGLARY,12800
Chhattisgarh,2020,4,COUNTER_FEITING,2400
Chhattisgarh,2020,4,CYBER_CRIME,25400
Chhattisgarh,2020,4,DOMESTIC_VIOLENCE,21800
Chhattisgarh,2020,4,DRUG_OFFENCE,24800
Chhattisgarh,2020,4,EXTORTION,8900
Chhattisgarh,2020,4,FIREARM_OFFENCE,17700
Chhattisgarh,2020,4,FRAUD,31200
Chhattisgarh,2020,4,HOMICIDE,16900
Chhattisgarh,2020,4,IDENTITY_THEFT,37000
Chhattisgarh,2020,4,ILLEGAL_POSSESION,21900
Chhattisgarh,2020,4,KIDNAPPING,45500
Chhattisgarh,2020,4,PUBLIC_INTOXICATION,6600
Chhattisgarh,2020,4,ROBBERY,39100
Chhattisgarh,2020,4,SEXUAL_ASSUALT,6400
Chhattisgarh,2020,4,SHOP_LIFTING,20000
Chhattisgarh,2020,4,TRAFFIC_VIOLATION,2100
Chhattisgarh,2020,4,VANDALISM,53100
Chhattisgarh,2020,4,VEHICLE_STOLEN,12800
Goa,2020,4,ARSON,4400
Goa,2020,4,ASSAULT,30900
Goa,2020,4,BURGLARY,7000
Goa,2020,4,COUNTER_FEITING,18000
Goa,2020,4,CYBER_CRIME,4900
Goa,2020,4,DOMESTIC_VIOLENCE,35700
Goa,2020,4,DRUG_OFFENCE,25600
Goa,2020,4,EXTORTION,40300
Goa,2020,4,FIREARM_OFFENCE,44000
Goa,2020,4,FRAUD,6900
Goa,2020,4,HOMICIDE,11900
Goa,2020,4,IDENTITY_THEFT,24100
Goa,2020,4,ILLEGAL_POSSESION,21100
Goa,2020,4,KIDNAPPING,23100
Goa,2020,4,PUBLIC_INTOXICATION,27300
Goa,2020,4,ROBBERY,22800
Goa,2020,4,SEXUAL_ASSUALT,7700
Goa,2020,4,SHOP_LIFTING,30400
Goa,2020,4,TRAFFIC_VIOLATION,15800
Goa,2020,4,VANDALISM,21000
Goa,2020,4,VEHICLE_STOLEN,33200
Gujarat,2020,4,ARSON,20300
Gujarat,2020,4,ASSAULT,9200
Gujarat,2020,4,BURGLARY,28500
Gujarat,2020,4,COUNTER_FEITING,22300
Gujarat,2020,4,CYBER_CRIME,56800
Gujarat,2020,4,DOMESTIC_VIOLENCE,13700
Gujarat,2020,4,DRUG_OFFENCE,27100
Gujarat,2020,4,EXTORTION,41500
Gujarat,2020,4,FIREARM_OFFENCE,26200
Gujarat,2020,4,FRAUD,39800
Gujarat,2020,4,HOMICIDE,11000
Gujarat,2020,4,ILLEGAL_POSSESION,10100
Gujarat,2020,4,KIDNAPPING,21400
Gujarat,2020,4,PUBLIC_INTOXICATION,28300
Gujarat,2020,4,ROBBERY,20700
Gujarat,2020,4,SEXUAL_ASSUALT,13400
Gujarat,2020,4,SHOP_LIFTING,27000
Gujarat,2020,4,TRAFFIC_VIOLATION,24300
Gujarat,2020,4,VANDALISM,5400
Gujarat,2020,4,VEHICLE_STOLEN,31800
Haryana,2020,4,ARSON,37200
Haryana,2020,4,ASSAULT,10400
Haryana,2020,4,BURGLARY,9600
Haryana,2020,4,COUNTER_FEITING,23400
Haryana,2020,4,CYBER_CRIME,28600
Haryana,2020,4,DOMESTIC_VIOLENCE,14400
Haryana,2020,4,DRUG_OFFENCE,13400
Haryana,2020,4,EXTORTION,2600
Haryana,2020,4,FIREARM_OFFENCE,36300
Haryana,2020,4,FRAUD,8500
Haryana,2020,4,HOMICIDE,37400
Haryana,2020,4,IDENTITY_THEFT,25800
Haryana,2020,4,ILLEGAL_POSSESION,5700
Haryana,2020,4,KIDNAPPING,17000
Haryana,2020,4,PUBLIC_INTOXICATION,17000
Haryana,2020,4,ROBBERY,12400
Haryana,2020,4,SEXUAL_ASSUALT,41300
Haryana,2020,4,SHOP_LIFTING,16000
Haryana,2020,4,TRAFFIC_VIOLATION,16900
Haryana,2020,4,VANDALISM,15300
Haryana,2020,4,VEHICLE_STOLEN,27800
Himachal Pradesh,2020,4,ARSON,23700
Himachal Pradesh,2020,4,ASSAULT,13700
Himachal Pradesh,2020,4,BURGLARY,11500
Himachal Pradesh,2020,4,COUNTER_FEITING,27400
Himachal Pradesh,2020,4,CYBER_CRIME,45500
Himachal Pradesh,2020,4,DOMESTIC_VIOLENCE,10800
Himachal Pradesh,2020,4,DRUG_OFFENCE,32100
Himachal Pradesh,2020,4,EXTORTION,18300
Himachal Pradesh,2020,4,FIREARM_OFFENCE,11500
Himachal Pradesh,2020,4,FRAUD,22500
Himachal Pradesh,2020,4,ILLEGAL_POSSESION,23000
Himachal Pradesh,2020,4,KIDNAPPING,40000
Himachal Pradesh,2020,4,ROBBERY,24000
Himachal Pradesh,2020,4,SEXUAL_ASSUALT,42700
Himachal Pradesh,2020,4,SHOP_LIFTING,25800
Himachal Pradesh,2020,4,TRAFFIC_VIOLATION,59400
Himachal Pradesh,2020,4,VANDALISM,33200
Himachal Pradesh,2020,4,VEHICLE_STOLEN,12700
Jammu & Kashmir,2020,4,ARSON,16200
Jammu & Kashmir,2020,4,ASSAULT,6700
Jammu & Kashmir,2020,4,COUNTER_FEITING,50900
Jammu & Kashmir,2020,4,CYBER_CRIME,13800
Jammu & Kashmir,2020,4,DOMESTIC_VIOLENCE,21400
Jammu & Kashmir,2020,4,DRUG_OFFENCE,27800
Jammu & Kashmir,2020,4,EXTORTION,28500
Jammu & Kashmir,2020,4,FRAUD,15800
Jammu & Kashmir,2020,4,HOMICIDE,10400
Jammu & Kashmir,2020,4,IDENTITY_THEFT,25100
Jammu & Kashmir,2020,4,ILLEGAL_POSSESION,40900
Jammu & Kashmir,2020,4,KIDNAPPING,33600
Jammu & Kashmir,2020,4,PUBLIC_INTOXICATION,13500
Jammu & Kashmir,2020,4,ROBBERY,16400
Jammu & Kashmir,2020,4,SEXUAL_ASSUALT,55700
Jammu & Kashmir,2020,4,TRAFFIC_VIOLATION,19700
Jammu & Kashmir,2020,4,VANDALISM,40100
Jammu & Kashmir,2020,4,VEHICLE_STOLEN,45800
Jharkhand,2020,4,ARSON,11600
Jharkhand,2020,4,ASSAULT,20400
Jharkhand,2020,4,BURGLARY,18200
Jharkhand,2020,4,COUNTER_FEITING,9500
Jharkhand,2020,4,CYBER_CRIME,28000
Jharkhand,2020,4,DOMESTIC_VIOLENCE,41800
Jharkhand,2020,4,DRUG_OFFENCE,35200
Jharkhand,2020,4,EXTORTION,9000
Jharkhand,2020,4,FIREARM_OFFENCE,33500
Jharkhand,2020,4,FRAUD,19500
Jharkhand,2020,4,HOMICIDE,36400
Jharkhand,2020,4,IDENTITY_THEFT,31200
Jharkhand,2020,4,ILLEGAL_POSSESION,11900
Jharkhand,2020,4,KIDNAPPING,34000
Jharkhand,2020,4,PUBLIC_INTOXICATION,32300
Jharkhand,2020,4,SEXUAL_ASSUALT,45200
Jharkhand,2020,4,SHOP_LIFTING,3700
Jharkhand,2020,4,TRAFFIC_VIOLATION,47300
Jharkhand,2020,4,VANDALISM,3700
Karnataka,2020,4,ARSON,35300
Karnataka,2020,4,ASSAULT,29000
Karnataka,2020,4,BURGLARY,16000
Karnataka,2020,4,COUNTER_FEITING,36600
Karnataka,2020,4,CYBER_CRIME,12400
Karnataka,2020,4,DOMESTIC_VIOLENCE,27600
Karnataka,2020,4,DRUG_OFFENCE,13100
Karnataka,2020,4,EXTORTION,3800
Karnataka,2020,4,FIREARM_OFFENCE,13300
Karnataka,2020,4,FRAUD,26700
Karnataka,2020,4,HOMICIDE,25300
Karnataka,2020,4,IDENTITY_THEFT,12100
Karnataka,2020,4,ILLEGAL_POSSESION,8100
Karnataka,2020,4,KIDNAPPING,23800
Karnataka,2020,4,PUBLIC_INTOXICATION,13000
Karnataka,2020,4,ROBBERY,32400
Karnataka,2020,4,SEXUAL_ASSUALT,18500
Karnataka,2020,4,SHOP_LIFTING,18700
Karnataka,2020,4,TRAFFIC_VIOLATION,29700
Karnataka,2020,4,VANDALISM,16000
Karnataka,2020,4,VEHICLE_STOLEN,27800
Kerala,2020,4,ARSON,8700
Kerala,2020,4,ASSAULT,18000
Kerala,2020,4,BURGLARY,21400
Kerala,2020,4,COUNTER_FEITING,18700
Kerala,2020,4,CYBER_CRIME,11100
Kerala,2020,4,DOMESTIC_VIOLENCE,25100
Kerala,2020,4,DRUG_OFFENCE,31800
Kerala,2020,4,FIREARM_OFFENCE,32300
Kerala,2020,4,HOMICIDE,33900
Kerala,2020,4,IDENTITY_THEFT,22100
Kerala,2020,4,ILLEGAL_POSSESION,47200
Kerala,2020,4,KIDNAPPING,17100
Kerala,2020,4,PUBLIC_INTOXICATION,25700
Kerala,2020,4,ROBBERY,30700
Kerala,2020,4,SEXUAL_ASSUALT,30800
Kerala,2020,4,SHOP_LIFTING,25900
Kerala,2020,4,TRAFFIC_VIOLATION,16300
Kerala,2020,4,VANDALISM,13400
Kerala,2020,4,VEHICLE_STOLEN,22600
Ladakh,2020,4,ARSON,13900
Ladakh,2020,4,ASSAULT,43600
Ladakh,2020,4,COUNTER_FEITING,21600
Ladakh,2020,4,CYBER_CRIME,25000
Ladakh,2020,4,DOMESTIC_VIOLENCE,4800
Ladakh,2020,4,DRUG_OFFENCE,31700
Ladakh,2020,4,EXTORTION,20100
Ladakh,2020,4,FIREARM_OFFENCE,20100
Ladakh,2020,4,FRAUD,47300
Ladakh,2020,4,HOMICIDE,15200
Ladakh,2020,4,IDENTITY_THEFT,9700
Ladakh,2020,4,ILLEGAL_POSSESION,3400
Ladakh,2020,4,KIDNAPPING,17400
Ladakh,2020,4,PUBLIC_INTOXICATION,38800
Ladakh,2020,4,ROBBERY,25000
Ladakh,2020,4,SEXUAL_ASSUALT,35800
Ladakh,2020,4,SHOP_LIFTING,13700
Ladakh,2020,4,TRAFFIC_VIOLATION,15000
Ladakh,2020,4,VANDALISM,41800
Ladakh,2020,4,VEHICLE_STOLEN,30600
Madhya Pradesh,2020,4,ARSON,31700
Madhya Pradesh,2020,4,ASSAULT,18000
Madhya Pradesh,2020,4,BURGLARY,9900
Madhya Pradesh,2020,4,COUNTER_FEITING,34000
Madhya Pradesh,2020,4,CYBER_CRIME,24600
Madhya Pradesh,2020,4,DOMESTIC_VIOLENCE,12200
Madhya Pradesh,2020,4,DRUG_OFFENCE,2600
Madhya Pradesh,2020,4,EXTORTION,8700
Madhya Pradesh,2020,4,FIREARM_OFFENCE,62800
Madhya Pradesh,2020,4,FRAUD,13500
Madhya Pradesh,2020,4,HOMICIDE,21700
Madhya Pradesh,2020,4,IDENTITY_THEFT,47200
Madhya Pradesh,2020,4,KIDNAPPING,38200
Madhya Pradesh,2020,4,PUBLIC_INTOXICATION,18000
Madhya Pradesh,2020,4,SEXUAL_ASSUALT,16700
Madhya Pradesh,2020,4,SHOP_LIFTING,5100
Madhya Pradesh,2020,4,TRAFFIC_VIOLATION,29800
Madhya Pradesh,2020,4,VANDALISM,20800
Madhya Pradesh,2020,4,VEHICLE_STOLEN,25700
Maharashtra,2020,4,ARSON,39300
Maharashtra,2020,4,BURGLARY,48000
Maharashtra,2020,4,COUNTER_FEITING,17000
Maharashtra,2020,4,CYBER_CRIME,30500
Maharashtra,2020,4,DOMESTIC_VIOLENCE,16400
Maharashtra,2020,4,DRUG_OFFENCE,24700
Maharashtra,2020,4,EXTORTION,21300
Maharashtra,2020,4,FIREARM_OFFENCE,16900
Maharashtra,2020,4,FRAUD,28700
Maharashtra,2020,4,HOMICIDE,19500
Maharashtra,2020,4,IDENTITY_THEFT,16000
Maharashtra,2020,4,ILLEGAL_POSSESION,35000
Maharashtra,2020,4,KIDNAPPING,5900
Maharashtra,2020,4,PUBLIC_INTOXICATION,33500
Maharashtra,2020,4,SEXUAL_ASSUALT,28400
Maharashtra,2020,4,SHOP_LIFTING,33900
Maharashtra,2020,4,TRAFFIC_VIOLATION,13700
Maharashtra,2020,4,VANDALISM,27600
Maharashtra,2020,4,VEHICLE_STOLEN,17400
Manipur,2020,4,ARSON,23000
Manipur,2020,4,ASSAULT,21900
Manipur,2020,4,BURGLARY,15900
Manipur,2020,4,COUNTER_FEITING,20400
Manipur,2020,4,CYBER_CRIME,16800
Manipur,2020,4,DOMESTIC_VIOLENCE,25000
Manipur,2020,4,EXTORTION,15100
Manipur,2020,4,FIREARM_OFFENCE,45500
Manipur,2020,4,FRAUD,21400
Manipur,2020,4,HOMICIDE,25400
Manipur,2020,4,IDENTITY_THEFT,19300
Manipur,2020,4,ILLEGAL_POSSESION,32600
Manipur,2020,4,KIDNAPPING,21600
Manipur,2020,4,PUBLIC_INTOXICATION,26300
Manipur,2020,4,ROBBERY,17200
Manipur,2020,4,SEXUAL_ASSUALT,15000
Manipur,2020,4,SHOP_LIFTING,13100
Manipur,2020,4,TRAFFIC_VIOLATION,27200
Manipur,2020,4,VANDALISM,4500
Manipur,2020,4,VEHICLE_STOLEN,25000
Meghalaya,2020,4,ARSON,17100
Meghalaya,2020,4,ASSAULT,15900
Meghalaya,2020,4,BURGLARY,17800
Meghalaya,2020,4,COUNTER_FEITING,32200
Meghalaya,2020,4,CYBER_CRIME,39400
Meghalaya,2020,4,DOMESTIC_VIOLENCE,33900
Meghalaya,2020,4,DRUG_OFFENCE,40600
Meghalaya,2020,4,EXTORTION,50100
Meghalaya,2020,4,FRAUD,9700
Meghalaya,2020,4,HOMICIDE,37400
Meghalaya,2020,4,IDENTITY_THEFT,13500
Meghalaya,2020,4,ILLEGAL_POSSESION,27900
Meghalaya,2020,4,KIDNAPPING,14000
Meghalaya,2020,4,PUBLIC_INTOXICATION,25100
Meghalaya,2020,4,ROBBERY,24800
Meghalaya,2020,4,SEXUAL_ASSUALT,16400
Meghalaya,2020,4,SHOP_LIFTING,5800
Meghalaya,2020,4,TRAFFIC_VIOLATION,23600
Meghalaya,2020,4,VANDALISM,30800
Meghalaya,2020,4,VEHICLE_STOLEN,7500
Mizoram,2020,4,ARSON,32100
Mizoram,2020,4,ASSAULT,16600
Mizoram,2020,4,BURGLARY,25100
Mizoram,2020,4,COUNTER_FEITING,29400
Mizoram,2020,4,CYBER_CRIME,11000
Mizoram,2020,4,DOMESTIC_VIOLENCE,27300
Mizoram,2020,4,DRUG_OFFENCE,11000
Mizoram,2020,4,FIREARM_OFFENCE,14200
Mizoram,2020,4,FRAUD,3500
Mizoram,2020,4,HOMICIDE,14800
Mizoram,2020,4,IDENTITY_THEFT,9200
Mizoram,2020,4,ILLEGAL_POSSESION,58700
Mizoram,2020,4,PUBLIC_INTOXICATION,57500
Mizoram,2020,4,ROBBERY,11300
Mizoram,2020,4,SEXUAL_ASSUALT,28000
Mizoram,2020,4,SHOP_LIFTING,32300
Mizoram,2020,4,TRAFFIC_VIOLATION,34600
Mizoram,2020,4,VANDALISM,48800
Mizoram,2020,4,VEHICLE_STOLEN,27700
Nagaland,2020,4,ARSON,38900
Nagaland,2020,4,ASSAULT,12500
Nagaland,2020,4,BURGLARY,31400
Nagaland,2020,4,COUNTER_FEITING,23000
Nagaland,2020,4,CYBER_CRIME,4600
Nagaland,2020,4,DOMESTIC_VIOLENCE,32600
Nagaland,2020,4,DRUG_OFFENCE,31600
Nagaland,2020,4,EXTORTION,10000
Nagaland,2020,4,HOMICIDE,27900
Nagaland,2020,4,IDENTITY_THEFT,34400
Nagaland,2020,4,ILLEGAL_POSSESION,24500
Nagaland,2020,4,KIDNAPPING,10100
Nagaland,2020,4,PUBLIC_INTOXICATION,16500
Nagaland,2020,4,ROBBERY,23900
Nagaland,2020,4,SEXUAL_ASSUALT,46500
Nagaland,2020,4,SHOP_LIFTING,16400
Nagaland,2020,4,TRAFFIC_VIOLATION,17600
Nagaland,2020,4,VANDALISM,17200
Nagaland,2020,4,VEHICLE_STOLEN,10000
Odisha,2020,4,ARSON,27400
Odisha,2020,4,ASSAULT,27300
Odisha,2020,4,BURGLARY,17600
Odisha,2020,4,COUNTER_FEITING,18600
Odisha,2020,4,CYBER_CRIME,17800
Odisha,2020,4,DOMESTIC_VIOLENCE,11600
Odisha,2020,4,DRUG_OFFENCE,18900
Odisha,2020,4,EXTORTION,11700
Odisha,2020,4,FIREARM_OFFENCE,22100
Odisha,2020,4,FRAUD,21600
Odisha,2020,4,HOMICIDE,23400
Odisha,2020,4,IDENTITY_THEFT,25900
Odisha,2020,4,ILLEGAL_POSSESION,14200
Odisha,2020,4,KIDNAPPING,18400
Odisha,2020,4,PUBLIC_INTOXICATION,12800
Odisha,2020,4,ROBBERY,10900
Odisha,2020,4,SEXUAL_ASSUALT,40000
Odisha,2020,4,SHOP_LIFTING,36600
Odisha,2020,4,TRAFFIC_VIOLATION,3900
Odisha,2020,4,VANDALISM,24800
Odisha,2020,4,VEHICLE_STOLEN,18400
Punjab,2020,4,ARSON,18400
Punjab,2020,4,ASSAULT,17700
Punjab,2020,4,BURGLARY,11400
Punjab,2020,4,COUNTER_FEITING,13300
Punjab,2020,4,CYBER_CRIME,34600
Punjab,2020,4,DOMESTIC_VIOLENCE,19600
Punjab,2020,4,DRUG_OFFENCE,11800
Punjab,2020,4,EXTORTION,6300
Punjab,2020,4,FIREARM_OFFENCE,21600
Punjab,2020,4,HOMICIDE,15900
Punjab,2020,4,IDENTITY_THEFT,29000
Punjab,2020,4,ILLEGAL_POSSESION,24900
Punjab,2020,4,KIDNAPPING,60900
Punjab,2020,4,PUBLIC_INTOXICATION,2700
Punjab,2020,4,ROBBERY,44600
Punjab,2020,4,SEXUAL_ASSUALT,22500
Punjab,2020,4,SHOP_LIFTING,21600
Punjab,2020,4,TRAFFIC_VIOLATION,39900
Punjab,2020,4,VANDALISM,5400
Punjab,2020,4,VEHICLE_STOLEN,31500
Rajasthan,2020,4,ARSON,21000
Rajasthan,2020,4,ASSAULT,28100
Rajasthan,2020,4,BURGLARY,13200
Rajasthan,2020,4,COUNTER_FEITING,10800
Rajasthan,2020,4,CYBER_CRIME,10100
Rajasthan,2020,4,DOMESTIC_VIOLENCE,13000
Rajasthan,2020,4,DRUG_OFFENCE,7000
Rajasthan,2020,4,EXTORTION,27900
Rajasthan,2020,4,FIREARM_OFFENCE,5700
Rajasthan,2020,4,FRAUD,21300
Rajasthan,2020,4,HOMICIDE,24000
Rajasthan,2020,4,IDENTITY_THEFT,29200
Rajasthan,2020,4,ILLEGAL_POSSESION,16500
Rajasthan,2020,4,KIDNAPPING,18100
Rajasthan,2020,4,PUBLIC_INTOXICATION,29300
Rajasthan,2020,4,SEXUAL_ASSUALT,39400
Rajasthan,2020,4,SHOP_LIFTING,22000
Rajasthan,2020,4,TRAFFIC_VIOLATION,60600
Rajasthan,2020,4,VANDALISM,43800
Rajasthan,2020,4,VEHICLE_STOLEN,23100
Sikkim,2020,4,ARSON,17800
Sikkim,2020,4,ASSAULT,31500
Sikkim,2020,4,BURGLARY,23300
Sikkim,2020,4,COUNTER_FEITING,28600
Sikkim,2020,4,CYBER_CRIME,12800
Sikkim,2020,4,DOMESTIC_VIOLENCE,13200
Sikkim,2020,4,DRUG_OFFENCE,9000
Sikkim,2020,4,EXTORTION,12600
Sikkim,2020,4,FIREARM_OFFENCE,29900
Sikkim,2020,4,FRAUD,35200
Sikkim,2020,4,HOMICIDE,28500
Sikkim,2020,4,IDENTITY_THEFT,21500
Sikkim,2020,4,ILLEGAL_POSSESION,12600
Sikkim,2020,4,KIDNAPPING,9500
Sikkim,2020,4,PUBLIC_INTOXICATION,22600
Sikkim,2020,4,ROBBERY,39000
Sikkim,2020,4,SEXUAL_ASSUALT,34600
Sikkim,2020,4,SHOP_LIFTING,18300
Sikkim,2020,4,TRAFFIC_VIOLATION,14800
Sikkim,2020,4,VANDALISM,18000
Sikkim,2020,4,VEHICLE_STOLEN,9000
Tamil Nadu,2020,4,ARSON,19400
Tamil Nadu,2020,4,ASSAULT,34200
Tamil Nadu,2020,4,BURGLARY,27300
Tamil Nadu,2020,4,COUNTER_FEITING,8900
Tamil Nadu,2020,4,CYBER_CRIME,35100
Tamil Nadu,2020,4,DOMESTIC_VIOLENCE,12800
Tamil Nadu,2020,4,DRUG_OFFENCE,28400
Tamil Nadu,2020,4,EXTORTION,4000
Tamil Nadu,2020,4,FIREARM_OFFENCE,15400
Tamil Nadu,2020,4,FRAUD,33400
Tamil Nadu,2020,4,HOMICIDE,44200
Tamil Nadu,2020,4,IDENTITY_THEFT,34500
Tamil Nadu,2020,4,ILLEGAL_POSSESION,37600
Tamil Nadu,2020,4,KIDNAPPING,18000
Tamil Nadu,2020,4,PUBLIC_INTOXICATION,27200
Tamil Nadu,2020,4,ROBBERY,20800
Tamil Nadu,2020,4,SEXUAL_ASSUALT,2000
Tamil Nadu,2020,4,SHOP_LIFTING,11500
Tamil Nadu,2020,4,TRAFFIC_VIOLATION,15900
Tamil Nadu,2020,4,VEHICLE_STOLEN,19300
Telangana,2020,4,ARSON,20700
Telangana,2020,4,ASSAULT,23000
Telangana,2020,4,BURGLARY,14100
Telangana,2020,4,COUNTER_FEITING,31000
Telangana,2020,4,CYBER_CRIME,16300
Telangana,2020,4,DOMESTIC_VIOLENCE,18300
Telangana,2020,4,DRUG_OFFENCE,18000
Telangana,2020,4,EXTORTION,22100
Telangana,2020,4,FIREARM_OFFENCE,30300
Telangana,2020,4,FRAUD,21500
Telangana,2020,4,HOMICIDE,24700
Telangana,2020,4,IDENTITY_THEFT,22300
Telangana,2020,4,ILLEGAL_POSSESION,30500
Telangana,2020,4,KIDNAPPING,68900
Telangana,2020,4,PUBLIC_INTOXICATION,18700
Telangana,2020,4,ROBBERY,29100
Telangana,2020,4,SEXUAL_ASSUALT,11100
Telangana,2020,4,SHOP_LIFTING,6000
Telangana,2020,4,TRAFFIC_VIOLATION,23900
Telangana,2020,4,VANDALISM,33600
Telangana,2020,4,VEHICLE_STOLEN,12500
Tripura,2020,4,ARSON,14800
Tripura,2020,4,ASSAULT,20200
Tripura,2020,4,BURGLARY,34200
Tripura,2020,4,COUNTER_FEITING,5900
Tripura,2020,4,CYBER_CRIME,27200
Tripura,2020,4,DOMESTIC_VIOLENCE,33700
Tripura,2020,4,DRUG_OFFENCE,13700
Tripura,2020,4,EXTORTION,16800
Tripura,2020,4,FIREARM_OFFENCE,24100
Tripura,2020,4,FRAUD,11800
Tripura,2020,4,HOMICIDE,19900
Tripura,2020,4,ILLEGAL_POSSESION,24700
Tripura,2020,4,KIDNAPPING,33200
Tripura,2020,4,PUBLIC_INTOXICATION,14400
Tripura,2020,4,ROBBERY,56100
Tripura,2020,4,SEXUAL_ASSUALT,14300
Tripura,2020,4,SHOP_LIFTING,26900
Tripura,2020,4,TRAFFIC_VIOLATION,38200
Tripura,2020,4,VANDALISM,32000
Tripura,2020,4,VEHICLE_STOLEN,10100
Uttar Pradesh,2020,4,ARSON,12300
Uttar Pradesh,2020,4,ASSAULT,25900
Uttar Pradesh,2020,4,BURGLARY,24600
Uttar Pradesh,2020,4,CYBER_CRIME,15600
Uttar Pradesh,2020,4,DOMESTIC_VIOLENCE,63500
Uttar Pradesh,2020,4,DRUG_OFFENCE,8900
Uttar Pradesh,2020,4,EXTORTION,19200
Uttar Pradesh,2020,4,FIREARM_OFFENCE,34900
Uttar Pradesh,2020,4,FRAUD,19000
Uttar Pradesh,2020,4,HOMICIDE,21100
Uttar Pradesh,2020,4,IDENTITY_THEFT,19000
Uttar Pradesh,2020,4,ILLEGAL_POSSESION,42600
Uttar Pradesh,2020,4,PUBLIC_INTOXICATION,20400
Uttar Pradesh,2020,4,ROBBERY,22400
Uttar Pradesh,2020,4,SEXUAL_ASSUALT,15200
Uttar Pradesh,2020,4,SHOP_LIFTING,16700
Uttar Pradesh,2020,4,TRAFFIC_VIOLATION,9000
Uttar Pradesh,2020,4,VANDALISM,24100
Uttar Pradesh,2020,4,VEHICLE_STOLEN,23600
Uttarakhand,2020,4,ARSON,25500
Uttarakhand,2020,4,ASSAULT,20900
Uttarakhand,2020,4,BURGLARY,34000
Uttarakhand,2020,4,COUNTER_FEITING,30500
Uttarakhand,2020,4,CYBER_CRIME,18700
Uttarakhand,2020,4,DOMESTIC_VIOLENCE,40100
Uttarakhand,2020,4,EXTORTION,45500
Uttarakhand,2020,4,FIREARM_OFFENCE,25500
Uttarakhand,2020,4,FRAUD,14800
Uttarakhand,2020,4,HOMICIDE,16500
Uttarakhand,2020,4,IDENTITY_THEFT,15300
Uttarakhand,2020,4,ILLEGAL_POSSESION,9200
Uttarakhand,2020,4,KIDNAPPING,22700
Uttarakhand,2020,4,PUBLIC_INTOXICATION,4900
Uttarakhand,2020,4,ROBBERY,16600
Uttarakhand,2020,4,SEXUAL_ASSUALT,35600
Uttarakhand,2020,4,TRAFFIC_VIOLATION,40300
Uttarakhand,2020,4,VANDALISM,13200
Uttarakhand,2020,4,VEHICLE_STOLEN,36200
West Bengal,2020,4,ARSON,23100
West Bengal,2020,4,ASSAULT,31600
West Bengal,2020,4,BURGLARY,28600
West Bengal,2020,4,COUNTER_FEITING,32400
West Bengal,2020,4,CYBER_CRIME,24000
West Bengal,2020,4,DOMESTIC_VIOLENCE,19000
West Bengal,2020,4,DRUG_OFFENCE,32900
West Bengal,2020,4,EXTORTION,17600
West Bengal,2020,4,FIREARM_OFFENCE,21600
West Bengal,2020,4,FRAUD,28300
West Bengal,2020,4,HOMICIDE,10100
West Bengal,2020,4,IDENTITY_THEFT,27400
West Bengal,2020,4,ILLEGAL_POSSESION,29200
West Bengal,2020,4,PUBLIC_INTOXICATION,28300
West Bengal,2020,4,ROBBERY,39000
West Bengal,2020,4,SEXUAL_ASSUALT,29700
West Bengal,2020,4,SHOP_LIFTING,17900
West Bengal,2020,4,TRAFFIC_VIOLATION,39000
West Bengal,2020,4,VANDALISM,10500
West Bengal,2020,4,VEHICLE_STOLEN,11800
Andhra Pradesh,2021,4,ARSON,30800
Andhra Pradesh,2021,4,ASSAULT,11700
Andhra Pradesh,2021,4,BURGLARY,47000
